Test Method=tm1(), Test Class=CTest [JUNIT3], References={CTest.c:C, var3:boolean, var1:boolean, var1:boolean, CTest.c:C, var1:boolean, var3:boolean, var1:boolean, var3:boolean, CTest.c:C, }, Invocations={C.C():void, CTest.thm3(java.lang.String, boolean):void, CTest.thm3(java.lang.String, boolean):void, C.m1(java.lang.String):boolean, C.m2(java.lang.String, java.lang.String):UNKNOWNP.UNKNOWN, CTest.thm2(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm2(java.lang.String):void, }, Assertions={fail, }
id=3623 rank=1 score=2.860 fqn=org.exist.xmldb.test.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=3839 rank=1 score=2.860 fqn=org.exist.xmldb.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=13586 rank=3 score=2.612 fqn=de.schlund.pfixxml.util.XmlTest heuristics={A:1.000, R:1.000, K:0.612}
id=3815 rank=4 score=2.576 fqn=org.exist.xmldb.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3575 rank=4 score=2.576 fqn=org.exist.xmldb.test.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3831 rank=6 score=2.525 fqn=org.exist.xmldb.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=3609 rank=6 score=2.525 fqn=org.exist.xmldb.test.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=5082 rank=8 score=2.515 fqn=test.org.softnetwork.xml.sax.helpers.TestSaxReader heuristics={A:1.000, R:1.000, K:0.515}
id=19478 rank=9 score=2.470 fqn=fll.web.FullTournamentTest heuristics={A:1.000, R:1.000, K:0.470}
id=5564 rank=10 score=2.443 fqn=org.joda.time.TestDateTimeComparator heuristics={A:1.000, R:1.000, K:0.443}
id=12636 rank=11 score=2.325 fqn=org.dhmp.util.BasicHierarchicalMapTest heuristics={A:1.000, R:1.000, K:0.325}
id=12229 rank=12 score=2.301 fqn=Run_Time.TypeCheckTest heuristics={A:1.000, R:1.000, K:0.301}
id=6987 rank=13 score=2.299 fqn=datadog.sessions.JdbcTransactionTest heuristics={A:1.000, R:1.000, K:0.299}
id=14107 rank=14 score=2.290 fqn=org.openjf.BoardContainerTest heuristics={A:1.000, R:1.000, K:0.290}
id=5491 rank=15 score=2.279 fqn=org.joda.time.convert.TestConverterManager heuristics={A:1.000, R:1.000, K:0.279}
id=3582 rank=16 score=2.265 fqn=org.exist.xmldb.test.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=3820 rank=16 score=2.265 fqn=org.exist.xmldb.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=18623 rank=18 score=2.208 fqn=org.lockss.exporter.biblio.TestBibliographicOrderScorer heuristics={A:1.000, R:1.000, K:0.208}
id=8618 rank=19 score=2.196 fqn=quickfix.SessionScheduleTest heuristics={A:1.000, R:1.000, K:0.196}
id=4442 rank=20 score=2.188 fqn=tests.org.ntropa.build.html.MarkedUpHtmlParserTest heuristics={A:1.000, R:1.000, K:0.188}
id=15030 rank=21 score=2.185 fqn=org.jaxlib.junit.XTestCase heuristics={A:1.000, R:1.000, K:0.185}
id=8456 rank=22 score=2.184 fqn=quickfix.MessageTest heuristics={A:1.000, R:1.000, K:0.184}
id=14724 rank=23 score=2.000 fqn=com.zimbra.qa.unittest.TestTags heuristics={A:1.000, R:1.000}
id=19108 rank=265 score=1.000 fqn=org.dishevelled.commandline.CommandLineParserTest heuristics={A:1.000}
id=1763 rank=265 score=1.000 fqn=test.org.mbari.vars.annotation.model.dao.CrudTest1 heuristics={A:1.000}
id=3743 rank=265 score=1.000 fqn=org.exist.util.DOMSerializerTest heuristics={A:1.000}
id=4323 rank=265 score=1.000 fqn=org.jvoicexml.interpreter.grammar.TestSrgsXmlGrammarTransformer heuristics={A:1.000}
id=5251 rank=265 score=1.000 fqn=koala.dynamicjava.util.FileFinderTest heuristics={A:1.000}
id=5557 rank=265 score=1.000 fqn=org.joda.time.TestPartial_Properties heuristics={A:1.000}
id=7808 rank=265 score=1.000 fqn=org.jamon.codegen.CodeWriterTest heuristics={A:1.000}
id=8992 rank=265 score=1.000 fqn=org.acegisecurity.event.authorization.AuthorizationFailureEventTests heuristics={A:1.000}
id=9452 rank=265 score=1.000 fqn=org.acegisecurity.securechannel.InsecureChannelProcessorTests heuristics={A:1.000}
id=2343 rank=265 score=1.000 fqn=org.apache.commons.cli.OptionGroupTest heuristics={A:1.000}
id=4760 rank=265 score=1.000 fqn=org.carrot2.util.XMLSerializerHelperTest heuristics={A:1.000}
id=5521 rank=265 score=1.000 fqn=org.joda.time.TestMutablePeriod_Updates heuristics={A:1.000}
id=6365 rank=265 score=1.000 fqn=org.exteca.categorisation.CategorisationEngineTest heuristics={A:1.000}
id=7561 rank=265 score=1.000 fqn=com.kneobase.driver.documentbuilder.PathBuilderTest heuristics={A:1.000}
id=8396 rank=265 score=1.000 fqn=quickfix.MessageUtilsTest heuristics={A:1.000}
id=9260 rank=265 score=1.000 fqn=org.acegisecurity.adapters.PrincipalAcegiUserTokenTests heuristics={A:1.000}
id=9927 rank=265 score=1.000 fqn=net.sourceforge.voctutor.io.XmlReaderTest heuristics={A:1.000}
id=11256 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.BuildStatusTest heuristics={A:1.000}
id=12554 rank=265 score=1.000 fqn=datascript.test.ArrayParserTest heuristics={A:1.000}
id=15648 rank=265 score=1.000 fqn=iso.LeftPadderTest heuristics={A:1.000}
id=17837 rank=265 score=1.000 fqn=org.mifos.framework.struts.plugin.ConstPluginStrutsTest heuristics={A:1.000}
id=19530 rank=265 score=1.000 fqn=com.innodata.xiruss.repository.server.storagemanagement.FileStorageManagerTest heuristics={A:1.000}
id=3422 rank=265 score=1.000 fqn=org.exist.cluster.journal.test.JournalManagerTest heuristics={A:1.000}
id=3799 rank=265 score=1.000 fqn=org.exist.validation.XQueryValidationFunctionsTest heuristics={A:1.000}
id=5473 rank=265 score=1.000 fqn=org.joda.time.TestMutableDateTime_Constructors heuristics={A:1.000}
id=5950 rank=265 score=1.000 fqn=org.jfin.date.test.holiday.HolidayCalendarFactoryTest heuristics={A:1.000}
id=7364 rank=265 score=1.000 fqn=org.thinglink.domain.ThinglinkGiftTest heuristics={A:1.000}
id=8140 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.builder.components.TestColorHelper heuristics={A:1.000}
id=9095 rank=265 score=1.000 fqn=org.acegisecurity.providers.TestingAuthenticationProviderTests heuristics={A:1.000}
id=9567 rank=265 score=1.000 fqn=org.acegisecurity.adapters.cas.CasPasswordHandlerTests heuristics={A:1.000}
id=11088 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.launch.LauncherTest heuristics={A:1.000}
id=11495 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.ScheduleTest heuristics={A:1.000}
id=14886 rank=265 score=1.000 fqn=org.springframework.binding.validation.DefaultValidationResultsTests heuristics={A:1.000}
id=17204 rank=265 score=1.000 fqn=org.mifos.config.business.ConfigurationKeyValueIntegerIntegrationTest heuristics={A:1.000}
id=18955 rank=265 score=1.000 fqn=org.dishevelled.iconbundle.IconStateTest heuristics={A:1.000}
id=1036 rank=265 score=1.000 fqn=org.tracide.core.remoting.xmlrpc.TracServiceConfigurationTest heuristics={A:1.000}
id=2288 rank=265 score=1.000 fqn=test.service.TestService heuristics={A:1.000}
id=4633 rank=265 score=1.000 fqn=com.tomgibara.pronto.config.source.CachingConfigSourceTest heuristics={A:1.000}
id=5507 rank=265 score=1.000 fqn=org.joda.time.TestLocalTime_Properties heuristics={A:1.000}
id=6136 rank=265 score=1.000 fqn=com.brimarx.icap10.stack.impl.EncapsulatedHeaderParserTest heuristics={A:1.000}
id=7534 rank=265 score=1.000 fqn=com.kneobase.driver.iterator.KIteratorTest heuristics={A:1.000}
id=9213 rank=265 score=1.000 fqn=org.acegisecurity.providers.x509.populator.DaoX509AuthoritiesPopulatorTests heuristics={A:1.000}
id=9871 rank=265 score=1.000 fqn=test.net.sf.platypuswiki.meta.persistance.sesame.MetaPersistanceManagerTest heuristics={A:1.000}
id=11219 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.MKSTest heuristics={A:1.000}
id=12080 rank=265 score=1.000 fqn=ar.com.da.DefaultDragAndResizePolicyTestCase heuristics={A:1.000}
id=15484 rank=265 score=1.000 fqn=org.unitils.core.ModulesLoaderTest heuristics={A:1.000}
id=17542 rank=265 score=1.000 fqn=org.mifos.customers.personnel.business.service.PersonnelBusinessServiceTest heuristics={A:1.000}
id=19307 rank=265 score=1.000 fqn=com.technoetic.xplanner.importer.TestSpreadsheetStoryImporter heuristics={A:1.000}
id=5575 rank=265 score=1.000 fqn=org.joda.time.TestIllegalFieldValueException heuristics={A:1.000}
id=7111 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.TransformerFailingImplTest heuristics={A:1.000}
id=8081 rank=265 score=1.000 fqn=net.sf.jguiraffe.transform.TestDefaultValidationResult heuristics={A:1.000}
id=9035 rank=265 score=1.000 fqn=org.acegisecurity.userdetails.memory.UserMapTests heuristics={A:1.000}
id=9522 rank=265 score=1.000 fqn=org.acegisecurity.intercept.web.FilterInvocationDefinitionSourceEditorTests heuristics={A:1.000}
id=10828 rank=265 score=1.000 fqn=org.jalcedo.server.dao.gen.impl.SpringDaoGeneratorTest heuristics={A:1.000}
id=11460 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.SnapshotCMBootstrapperTest heuristics={A:1.000}
id=13353 rank=265 score=1.000 fqn=org.helianto.core.creation.AuthorizationCreatorTests heuristics={A:1.000}
id=16951 rank=265 score=1.000 fqn=org.mifos.application.admin.system.SystemInfoTest heuristics={A:1.000}
id=18767 rank=265 score=1.000 fqn=net.sf.classifier4J.bayesian.WordProbabilityTest heuristics={A:1.000}
id=1705 rank=265 score=1.000 fqn=test.org.mbari.vars.knowledgebase.model.dao.ConceptNameCrudTest1 heuristics={A:1.000}
id=4177 rank=265 score=1.000 fqn=net.sourceforge.pebble.web.action.ActionFactoryTest heuristics={A:1.000}
id=5126 rank=265 score=1.000 fqn=org.jivesoftware.smack.filter.PacketIDFilterTest heuristics={A:1.000}
id=5545 rank=265 score=1.000 fqn=org.joda.time.format.TestISODateTimeFormat_Fields heuristics={A:1.000}
id=6886 rank=265 score=1.000 fqn=datadog.services.mappings.attribute.AttributeByMethodTest heuristics={A:1.000}
id=7723 rank=265 score=1.000 fqn=com.kneobase.extractors.parser.ParserBuilderTest heuristics={A:1.000}
id=8906 rank=265 score=1.000 fqn=junitx.framework.TestEqualAssert heuristics={A:1.000}
id=9412 rank=265 score=1.000 fqn=org.acegisecurity.acl.basic.jdbc.JdbcDaoImplTests heuristics={A:1.000}
id=10309 rank=265 score=1.000 fqn=dataserver.qbe.HibernateQBEResultSerializerTestCase heuristics={A:1.000}
id=11381 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.jmx.CruiseControlControllerJMXAdaptorTest heuristics={A:1.000}
id=14325 rank=265 score=1.000 fqn=net.sourceforge.processdash.util.TimeNumberFormatTest heuristics={A:1.000}
id=11437 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.AntBootstrapperTest heuristics={A:1.000}
id=13129 rank=265 score=1.000 fqn=org.rifidi.emulator.datastream.TagDataSourceTest heuristics={A:1.000}
id=16416 rank=265 score=1.000 fqn=org.mifos.accounts.financial.util.helpers.FinancialRulesTest heuristics={A:1.000}
id=18704 rank=265 score=1.000 fqn=com.abbhsoft.faq.dao.BaseHibernateDAOTest heuristics={A:1.000}
id=3788 rank=265 score=1.000 fqn=org.exist.xquery.SeqOpTest heuristics={A:1.000}
id=3402 rank=265 score=1.000 fqn=net.sourceforge.stressful.test.StressMakerTest2 heuristics={A:1.000}
id=1555 rank=265 score=1.000 fqn=org.apache.commons.collections15.keyvalue.TestMultiKey heuristics={A:1.000}
id=2681 rank=265 score=1.000 fqn=ward.securefilter.EntityDecoderTest heuristics={A:1.000}
id=5032 rank=265 score=1.000 fqn=ar.com.jiji.kaya.reports.ReportSpecManagerTest heuristics={A:1.000}
id=5535 rank=265 score=1.000 fqn=org.joda.time.format.TestDateTimeFormatter heuristics={A:1.000}
id=6685 rank=265 score=1.000 fqn=com.amazon.carbonado.filter.TestFilterAsJoinedFrom heuristics={A:1.000}
id=7680 rank=265 score=1.000 fqn=com.kneobase.server.index.IndexSessionTest heuristics={A:1.000}
id=8643 rank=265 score=1.000 fqn=ar.com.teracode.formula.FormulaLexicalTest heuristics={A:1.000}
id=9359 rank=265 score=1.000 fqn=org.acegisecurity.vote.AffirmativeBasedTests heuristics={A:1.000}
id=14221 rank=265 score=1.000 fqn=org.dataisland.primitives.format.ShortDataIslandFormatTestCase heuristics={A:1.000}
id=15829 rank=265 score=1.000 fqn=org.nfunk.jeptesting.LogarithmTest heuristics={A:1.000}
id=18266 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.validators.QuestionnaireValidatorIntegrationTest heuristics={A:1.000}
id=801 rank=265 score=1.000 fqn=rationals.transductions.TesterTest heuristics={A:1.000}
id=3517 rank=265 score=1.000 fqn=org.exist.xquery.value.test.AnyURITest heuristics={A:1.000}
id=2060 rank=265 score=1.000 fqn=it.imolinfo.jbi4corba.test.jbi.JBIServiceTest heuristics={A:1.000}
id=6004 rank=265 score=1.000 fqn=it.imolinfo.jbi4cics.test.mapping.coboltypes.CobolStringTypeMappingTest heuristics={A:1.000}
id=7497 rank=265 score=1.000 fqn=com.kneobase.driver.condition.SizeConditionTest heuristics={A:1.000}
id=8243 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.layout.TestCellConstraints heuristics={A:1.000}
id=9168 rank=265 score=1.000 fqn=org.acegisecurity.providers.rememberme.RememberMeAuthenticationTokenTests heuristics={A:1.000}
id=9697 rank=265 score=1.000 fqn=org.dbunit.dataset.csv.handlers.PipelineTest heuristics={A:1.000}
id=11174 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.VssJournalTest heuristics={A:1.000}
id=11900 rank=265 score=1.000 fqn=corbie.test.PathTest heuristics={A:1.000}
id=13702 rank=265 score=1.000 fqn=net.sf.jameleon.plugin.jagacy.JagacyFunctionTagTest heuristics={A:1.000}
id=15224 rank=265 score=1.000 fqn=net.trajano.openfolder.test.ExecUtilTest heuristics={A:1.000}
id=17382 rank=265 score=1.000 fqn=org.mifos.customers.CenterValidationTest heuristics={A:1.000}
id=19126 rank=265 score=1.000 fqn=org.dishevelled.identify.IdentifyUtilsTest heuristics={A:1.000}
id=3759 rank=265 score=1.000 fqn=org.exist.xquery.SAXStorageTest heuristics={A:1.000}
id=3277 rank=265 score=1.000 fqn=net.sf.wallace.WallaceSessionTest heuristics={A:1.000}
id=4374 rank=265 score=1.000 fqn=tests.org.ntropa.utility.FileUtilitiesTest heuristics={A:1.000}
id=5385 rank=265 score=1.000 fqn=net.sf.yadoda.webcrawler.CercatoreTest heuristics={A:1.000}
id=7076 rank=265 score=1.000 fqn=net.sf.ngrease.ffp.AssertExpressionTest heuristics={A:1.000}
id=1263 rank=265 score=1.000 fqn=org.smartfrog.test.unit.projects.alpine.other.HttpBinderTest heuristics={A:1.000}
id=4955 rank=265 score=1.000 fqn=tudu.service.impl.TodoListsManagerImplTest heuristics={A:1.000}
id=5526 rank=265 score=1.000 fqn=org.joda.time.TestYears heuristics={A:1.000}
id=6489 rank=265 score=1.000 fqn=com.amazon.carbonado.qe.TestPropertyFilterList heuristics={A:1.000}
id=7573 rank=265 score=1.000 fqn=com.kneobase.driver.fs.FSRobotTest heuristics={A:1.000}
id=8545 rank=265 score=1.000 fqn=quickfix.FieldConvertersTest heuristics={A:1.000}
id=9296 rank=265 score=1.000 fqn=org.acegisecurity.ui.AbstractProcessingFilterTests heuristics={A:1.000}
id=9979 rank=265 score=1.000 fqn=at.fhj.swd04.tasktlogger.test.persistence.ORMToolTestCase heuristics={A:1.000}
id=11289 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.HTMLEmailPublisherTest heuristics={A:1.000}
id=12677 rank=265 score=1.000 fqn=org.jgenesis.beanset.BeanManagerTest heuristics={A:1.000}
id=15716 rank=265 score=1.000 fqn=iso.ISOMultiFieldPackagerTest heuristics={A:1.000}
id=17900 rank=265 score=1.000 fqn=org.mifos.framework.util.helpers.ConvertionUtilTest heuristics={A:1.000}
id=19585 rank=265 score=1.000 fqn=net.kano.joscar.flap.SelfTest heuristics={A:1.000}
id=3486 rank=265 score=1.000 fqn=org.exist.xquery.test.DocumentUpdateTest heuristics={A:1.000}
id=1924 rank=265 score=1.000 fqn=com.gtcgroup.joppa.junit.common.JjBaseOutsideContainerJunit heuristics={A:1.000}
id=3814 rank=265 score=1.000 fqn=org.exist.xmldb.BinaryResourceUpdateTest heuristics={A:1.000}
id=4445 rank=265 score=1.000 fqn=tests.org.ntropa.build.jsp.StandardPresentationFinderTest heuristics={A:1.000}
id=5478 rank=265 score=1.000 fqn=org.joda.time.TestMutableDateTime_Sets heuristics={A:1.000}
id=5977 rank=265 score=1.000 fqn=org.jfin.date.test.PeriodTest heuristics={A:1.000}
id=7432 rank=265 score=1.000 fqn=de.tum.in.botl.ruleSet.impl.TermTest heuristics={A:1.000}
id=9126 rank=265 score=1.000 fqn=org.acegisecurity.providers.cas.populator.DaoCasAuthoritiesPopulatorTests heuristics={A:1.000}
id=9597 rank=265 score=1.000 fqn=org.acegisecurity.adapters.jetty.JettyAcegiUserTokenTests heuristics={A:1.000}
id=11130 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.builders.CompositeBuilderTest heuristics={A:1.000}
id=11527 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sampleproject.connectfour.PlayingStandTest heuristics={A:1.000}
id=13599 rank=265 score=1.000 fqn=de.schlund.pfixxml.targets.TargetGeneratorTest heuristics={A:1.000}
id=15006 rank=265 score=1.000 fqn=org.springframework.richclient.settings.support.WindowMementoTests heuristics={A:1.000}
id=17282 rank=265 score=1.000 fqn=org.mifos.customers.business.service.CenterStatusChangeIntegrationTest heuristics={A:1.000}
id=15917 rank=265 score=1.000 fqn=com.javaeedev.util.HttpUtilTest heuristics={A:1.000}
id=18574 rank=265 score=1.000 fqn=de.fzj.unicore.cis.TestRegistryRPStandalone heuristics={A:1.000}
id=19796 rank=265 score=1.000 fqn=org.yactu.pyng.PyngRunnerProcessTest heuristics={A:1.000}
id=9438 rank=265 score=1.000 fqn=org.acegisecurity.afterinvocation.BasicAclEntryAfterInvocationProviderTests heuristics={A:1.000}
id=10448 rank=265 score=1.000 fqn=net.sourceforge.toscanaj.controller.fca.tests.DiagramHistoryTest heuristics={A:1.000}
id=1124 rank=265 score=1.000 fqn=org.smartfrog.services.deployapi.test.unit.XomHelperTest heuristics={A:1.000}
id=3589 rank=265 score=1.000 fqn=org.exist.xmldb.test.MultiDBTest heuristics={A:1.000}
id=4704 rank=265 score=1.000 fqn=org.carrot2.input.yahooapi.YahooSearchServiceTest heuristics={A:1.000}
id=5515 rank=265 score=1.000 fqn=org.joda.time.TestPeriod_Constructors heuristics={A:1.000}
id=7552 rank=265 score=1.000 fqn=com.kneobase.driver.documentbuilder.BodyBuilderTest heuristics={A:1.000}
id=8376 rank=265 score=1.000 fqn=net.sf.jguiraffe.locators.TestClassPathLocator heuristics={A:1.000}
id=9239 rank=265 score=1.000 fqn=org.acegisecurity.providers.siteminder.SiteminderAuthenticationProviderTests heuristics={A:1.000}
id=9910 rank=265 score=1.000 fqn=nanou.speech.audio.AudioControllerTest heuristics={A:1.000}
id=11233 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.Maven2SnapshotDependencyTest heuristics={A:1.000}
id=13921 rank=265 score=1.000 fqn=net.sf.jameleon.util.JameleonUtilityTest heuristics={A:1.000}
id=15576 rank=265 score=1.000 fqn=org.unitils.reflectionassert.ReflectionAssertCollectionsTest heuristics={A:1.000}
id=17773 rank=265 score=1.000 fqn=org.mifos.framework.components.taggenerator.TagGeneratorIntegrationTest heuristics={A:1.000}
id=19481 rank=265 score=1.000 fqn=com.innodata.xiruss.repository.client.importers.BosMemberFactoryTest heuristics={A:1.000}
id=4430 rank=265 score=1.000 fqn=tests.org.ntropa.build.folderlink.FolderLinkTest heuristics={A:1.000}
id=5468 rank=265 score=1.000 fqn=org.joda.time.TestDateTime_Basics heuristics={A:1.000}
id=5922 rank=265 score=1.000 fqn=org.jfin.date.test.holiday.financialcalendarimpl.FinancialCalendarHolidayCalendarTest heuristics={A:1.000}
id=9079 rank=265 score=1.000 fqn=org.acegisecurity.taglibs.authz.AuthenticationTagTests heuristics={A:1.000}
id=9547 rank=265 score=1.000 fqn=org.acegisecurity.runas.RunAsUserTokenTests heuristics={A:1.000}
id=10960 rank=265 score=1.000 fqn=org.openscience.cdk.test.io.PDBReaderTest heuristics={A:1.000}
id=11484 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.listeners.CurrentBuildStatusFTPListenerTest heuristics={A:1.000}
id=13425 rank=265 score=1.000 fqn=org.helianto.core.security.SimpleIdentityResolverTests heuristics={A:1.000}
id=14827 rank=265 score=1.000 fqn=org.springframework.richclient.command.config.DefaultButtonConfigurerTests heuristics={A:1.000}
id=17013 rank=265 score=1.000 fqn=org.mifos.application.holiday.util.helpers.RepaymentRuleTypesTest heuristics={A:1.000}
id=18930 rank=265 score=1.000 fqn=org.dishevelled.matrix.BitMatrix2DTest heuristics={A:1.000}
id=3720 rank=265 score=1.000 fqn=org.exist.numbering.test.DLNStorageTest heuristics={A:1.000}
id=2999 rank=265 score=1.000 fqn=UTYTest heuristics={A:1.000}
id=4307 rank=265 score=1.000 fqn=org.jvoicexml.application.TestJVoiceXmlApplicationRegistry heuristics={A:1.000}
id=5148 rank=265 score=1.000 fqn=org.jivesoftware.smack.filter.FromContainsFilterTest heuristics={A:1.000}
id=5550 rank=265 score=1.000 fqn=org.joda.time.format.TestPeriodFormatter heuristics={A:1.000}
id=6950 rank=265 score=1.000 fqn=datadog.db.pool.ConnectionPoolTest heuristics={A:1.000}
id=7731 rank=265 score=1.000 fqn=com.kneobase.extractors.PlainBuilderTest heuristics={A:1.000}
id=8960 rank=265 score=1.000 fqn=org.acegisecurity.captcha.CaptchaEntryPointTests heuristics={A:1.000}
id=9185 rank=265 score=1.000 fqn=org.acegisecurity.providers.anonymous.AnonymousAuthenticationTokenTests heuristics={A:1.000}
id=9842 rank=265 score=1.000 fqn=vqwiki.FileHandlerTest heuristics={A:1.000}
id=11194 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.sourcecontrols.StarTeamTest heuristics={A:1.000}
id=12052 rank=265 score=1.000 fqn=net.buffalo.protocal.PrimitiveDeserializerTest heuristics={A:1.000}
id=15447 rank=265 score=1.000 fqn=net.sf.click.extras.control.NumberFieldTest heuristics={A:1.000}
id=17490 rank=265 score=1.000 fqn=org.mifos.customers.GroupTransferToOfficeServiceTest heuristics={A:1.000}
id=19176 rank=265 score=1.000 fqn=com.technoetic.xplanner.domain.TestDisposition heuristics={A:1.000}
id=9017 rank=265 score=1.000 fqn=org.acegisecurity.util.EncryptionUtilsTests heuristics={A:1.000}
id=9485 rank=265 score=1.000 fqn=org.acegisecurity.intercept.method.aspectj.AspectJSecurityInterceptorTests heuristics={A:1.000}
id=10741 rank=265 score=1.000 fqn=net.sf.jretrofit.AbstractRetrofitTestCase heuristics={A:1.000}
id=11452 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.bootstrappers.VssBootstrapperTest heuristics={A:1.000}
id=13182 rank=265 score=1.000 fqn=org.rifidi.emulator.io.comm.serial.SerialCommunicationTest heuristics={A:1.000}
id=14773 rank=265 score=1.000 fqn=org.springframework.richclient.application.DefaultPropertyEditorRegistryTests heuristics={A:1.000}
id=16709 rank=265 score=1.000 fqn=org.mifos.accounts.productdefinition.business.service.LoanPrdBusinessServiceIntegrationTest heuristics={A:1.000}
id=18739 rank=265 score=1.000 fqn=com.abbhsoft.trainingschedular.serviceImpl.ServiceFactoryTest heuristics={A:1.000}
id=1672 rank=265 score=1.000 fqn=test.query.ui.QueryResultsTest heuristics={A:1.000}
id=2734 rank=265 score=1.000 fqn=net.sourceforge.cobertura.coveragedata.ClassDataTest heuristics={A:1.000}
id=4045 rank=265 score=1.000 fqn=br.com.jera.libelula.dao.PapelDaoTest heuristics={A:1.000}
id=5540 rank=265 score=1.000 fqn=org.joda.time.format.TestDateTimeFormatStyle heuristics={A:1.000}
id=6851 rank=265 score=1.000 fqn=net.sf.webmancer.util.integerset.IntervalIntegerSetParserTest heuristics={A:1.000}
id=7714 rank=265 score=1.000 fqn=com.kneobase.extractors.ExcelBuilderTest heuristics={A:1.000}
id=8846 rank=265 score=1.000 fqn=org.nxplanner.acceptance.soap.TestIdToReferenceEqualsAssert heuristics={A:1.000}
id=9394 rank=265 score=1.000 fqn=org.acegisecurity.acl.basic.cache.EhCacheBasedAclEntryCacheTests heuristics={A:1.000}
id=10241 rank=265 score=1.000 fqn=com.denis.framework.utils.common.LookUpUtilTest heuristics={A:1.000}
id=11363 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.publishers.ArtifactsPublisherTest heuristics={A:1.000}
id=12893 rank=265 score=1.000 fqn=it.imolinfo.test.client.TestSetVariableFail heuristics={A:1.000}
id=14235 rank=265 score=1.000 fqn=org.dataisland.primitives.format.DoubleDataIslandFormatTestCase heuristics={A:1.000}
id=15846 rank=265 score=1.000 fqn=net.pieroxy.sdoss.tests.TestTypes heuristics={A:1.000}
id=946 rank=265 score=1.000 fqn=net.sf.k2devel.k2link.DncConsumerTest heuristics={A:1.000}
id=3555 rank=265 score=1.000 fqn=org.exist.validation.test.DatabaseResourcesTest heuristics={A:1.000}
id=2206 rank=265 score=1.000 fqn=org.millscript.commons.util.map.AbstractIMapTest heuristics={A:1.000}
id=4597 rank=265 score=1.000 fqn=com.tomgibara.pronto.util.DurationTest heuristics={A:1.000}
id=5499 rank=265 score=1.000 fqn=org.joda.time.TestLocalDate_Basics heuristics={A:1.000}
id=6075 rank=265 score=1.000 fqn=com.brimarx.util.logs.LogFormatterSimpleFactoryTest heuristics={A:1.000}
id=7518 rank=265 score=1.000 fqn=com.kneobase.driver.rdbms.DBRobotConfigurationTest heuristics={A:1.000}
id=8287 rank=265 score=1.000 fqn=net.sf.jguiraffe.gui.layout.TestPercentLayout heuristics={A:1.000}
id=13054 rank=265 score=1.000 fqn=de.meylirh.pwkit.tests.TestEASet heuristics={A:1.000}
id=14491 rank=265 score=1.000 fqn=net.sf.jpd.join.PartialFileMergerTest heuristics={A:1.000}
id=16294 rank=265 score=1.000 fqn=org.mifos.accounts.business.service.AccountBusinessServiceTest heuristics={A:1.000}
id=18682 rank=265 score=1.000 fqn=org.lockss.util.TestPropUtil heuristics={A:1.000}
id=3773 rank=265 score=1.000 fqn=org.exist.xquery.QueryPoolTest heuristics={A:1.000}
id=3310 rank=265 score=1.000 fqn=net.sf.wallace.mina.IntegrationTest heuristics={A:1.000}
id=4396 rank=265 score=1.000 fqn=tests.org.ntropa.build.DirectoryPairTest heuristics={A:1.000}
id=5464 rank=265 score=1.000 fqn=org.joda.time.TestInstant_Constructors heuristics={A:1.000}
id=5020 rank=265 score=1.000 fqn=ar.com.jiji.kaya.utils.FileUtilsTest heuristics={A:1.000}
id=5531 rank=265 score=1.000 fqn=org.joda.time.TestWeeks heuristics={A:1.000}
id=7600 rank=265 score=1.000 fqn=com.kneobase.search.SearchSessionTest heuristics={A:1.000}
id=8622 rank=265 score=1.000 fqn=quickfix.DayConverterTest heuristics={A:1.000}
